geo_aggregation_level,industry_code,industry_description,industry_ubiquity,industry_employment_share_nation,industry_complexity,industry_complexity_percentile
5,455219,All Other General Merchandise Retailers,448,0.0035859391960110436,-1.5447674517505048,5.18
5,456110,Pharmacies and Drug Retailers,257,0.004102670970762776,-1.1830536783494283,9.73
5,456120,"Cosmetics, Beauty Supplies, and Perfume Retailers",110,0.0012052810665425517,0.4794866749933454,73.04
5,456130,Optical Goods Retailers,106,0.0004160402390750802,0.9023776961931056,82.14
5,456191,Food (Health) Supplement Retailers,155,0.00031385149546749844,-0.3112705233366099,39.85
5,456199,All Other Health and Personal Care Retailers,163,0.0004551512110025807,-0.65276694371336,26.0
5,457110,Gasoline Stations with Convenience Stores,495,0.005176312467960611,-1.5522002890339095,5.07
5,457120,Other Gasoline Stations,305,0.0005501120542539509,-1.606469617998058,4.23
5,457210,Fuel Dealers,293,0.0004299396061886522,-1.2861014086547697,8.56
5,458110,Clothing and Clothing Accessories Retailers,111,0.0050981880433961305,1.1369318713641934,86.58
5,458210,Shoe Retailers,101,0.0010115044998498318,1.0133184187078292,83.93
5,458310,Jewelry Retailers,126,0.0008004842280215785,0.5459128126135574,74.63
5,458320,Luggage and Leather Goods Retailers,91,7.102846207191412e-05,0.4263513864517397,71.14
5,459110,Sporting Goods Retailers,267,0.0017705487658291304,-0.42204258598632116,36.26
5,459120,"Hobby, Toy, and Game Retailers",232,0.0008300555187646504,-0.30373766574403227,40.17
5,459130,"Sewing, Needlework, and Piece Goods Retailers",291,0.00023619745806905703,-0.8618728610561495,18.39
5,459140,Musical Instrument and Supplies Retailers,154,0.0002220342152281948,-0.20343032602873198,44.19
5,459210,Book Retailers and News Dealers,180,0.00043000844333490184,-0.021295838624327885,53.49
5,459310,Florists,324,0.00043802223444413006,-1.3069954613805312,8.03
5,459410,Office Supplies and Stationery Retailers,198,0.00039592258308362467,-0.6255293211191968,27.27
5,459420,"Gift, Novelty, and Souvenir Retailers",221,0.0008504313140545422,-0.39637929092802987,36.79
5,459510,Used Merchandise Retailers,254,0.001474181905509039,-0.46622001386065165,34.04
5,459910,Pet and Pet Supplies Retailers,146,0.0008091347627336158,0.7158720046988643,78.22
5,459920,Art Dealers,150,0.0001361025109932349,-0.0877608878522898,48.73
5,459930,Manufactured (Mobile) Home Dealers,264,8.057961611405085e-05,-1.1722244886323148,9.94
5,459991,"Tobacco, Electronic Cigarette, and Other Smoking Supplies Retailers",293,0.0009561364885497094,-1.0103779531844497,13.64
5,459999,All Other Miscellaneous Retailers,180,0.0012889755635243985,-0.7215465343716423,23.78
5,481111,Scheduled Passenger Air Transportation,44,0.002877989301835536,2.657597805149321,98.73
5,481112,Scheduled Freight Air Transportation,33,8.116473185717275e-05,1.3336779680328958,89.53
5,481211,Nonscheduled Chartered Passenger Air Transportation,80,0.0002607780557090305,-0.15039037317903617,46.51
5,481212,Nonscheduled Chartered Freight Air Transportation,39,6.505110320590423e-05,0.7526531795284789,79.18
5,481219,Other Nonscheduled Air Transportation,80,4.816305665932733e-05,0.4873765570698366,73.26
5,482110,Rail transportation,294,0.0012274867826369128,-1.6758140201831115,3.7
5,483111,Deep Sea Freight Transportation,24,5.968180579843277e-05,2.1227424090561495,96.83
5,483112,Deep Sea Passenger Transportation,13,9.128379235586896e-05,1.6443314793715837,93.76
5,483113,Coastal and Great Lakes Freight Transportation,43,5.529343772501859e-05,0.923206605737101,82.56
5,483114,Coastal and Great Lakes Passenger Transportation,41,3.561748675533151e-05,1.2319742970750618,88.37
5,483211,Inland Water Freight Transportation,58,0.00013437010947928577,-0.27202720119465007,41.23
5,483212,Inland Water Passenger Transportation,55,2.643920058871363e-05,1.0535579193438642,84.78
5,484110,"General Freight Trucking, Local",261,0.0021817761410955904,-1.5985432082691802,4.44
5,484121,"General Freight Trucking, Long-Distance, Truckload",268,0.003824809829926128,-1.56736136881288,4.76
5,484122,"General Freight Trucking, Long-Distance, Less Than Truckload",159,0.0015908035041136276,-0.4647532250052706,34.25
5,484210,Used Household and Office Goods Moving,142,0.0005710442831426938,0.6580781887901677,76.74
5,484220,"Specialized Freight (except Used Goods) Trucking, Local",388,0.001393762909402904,-1.7398743203411782,2.75
5,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance",273,0.0008005989565986612,-1.7378476196862946,2.96
5,485111,Mixed Mode Transit Systems,29,3.455051098846218e-05,1.6304501834955165,93.34
5,485112,Commuter Rail Systems,11,5.885576004343716e-06,3.136818297851887,99.58
5,485113,Bus and Other Motor Vehicle Transit Systems,101,0.0002233822760089168,0.4713938928539159,72.52
5,485119,Other Urban Transit Systems,23,7.824488957041742e-06,1.6352909755733058,93.55
5,485210,Interurban and Rural Bus Transportation,92,9.212131096857284e-05,-0.24781150731543902,42.49
5,485310,Taxi and Ridesharing Services,53,0.0007242413521212545,1.5966876342085943,93.02
5,485320,Limousine Service,44,0.0010103572140790044,3.4399226822743807,100.0
5,485410,School and Employee Bus Transportation,137,0.0011654931960102632,-0.4772251443987475,33.62
5,485510,Charter Bus Industry,128,0.00013560344168292505,-0.059376461097324765,50.74
5,485991,Special Needs Transportation,148,0.00045401539808946173,-0.32696788515886155,38.9
5,485999,All Other Transit and Ground Passenger Transportation,126,0.00024357450557547613,0.04965690443455816,58.14
5,486110,Pipeline Transportation of Crude Oil,79,7.201512783482554e-05,-1.9146647347761507,1.59
5,486210,Pipeline Transportation of Natural Gas,174,0.00020396446433766584,-2.116110635023544,0.74
5,486910,Pipeline Transportation of Refined Petroleum Products,114,3.4831596002314856e-05,-0.7780710752538356,21.14
5,486990,All Other Pipeline Transportation,26,7.182008925378492e-06,-0.6425855780236621,26.43
5,487110,"Scenic and Sightseeing Transportation, Land",105,6.779311619818132e-05,0.5848583715302461,75.37
5,487210,"Scenic and Sightseeing Transportation, Water",110,0.00011926609230634522,0.8193296479927138,80.02
5,487990,"Scenic and Sightseeing Transportation, Other",61,1.8035332317404134e-05,1.0395110721705318,84.67
5,488111,Air Traffic Control,84,1.3721537819093732e-05,-0.05184632612083687,51.16
5,488119,Other Airport Operations,64,0.0007382956028138881,1.2822196428104804,88.9
5,488190,Other Support Activities for Air Transportation,114,0.0008488193775465299,-0.11972119022940159,47.99
5,488210,Support Activities for Rail Transportation,144,0.00022900971271482438,-1.4722208013683051,5.71
5,488310,Port and Harbor Operations,51,5.9658860083016225e-05,0.035352606252396376,57.08
5,488320,Marine Cargo Handling,56,0.00036393625579296134,0.5594124802248097,74.95
5,488330,Navigational Services to Shipping,69,0.00010642222810193432,0.029838879140206186,56.45
5,488390,Other Support Activities for Water Transportation,58,5.418630695617031e-05,0.6238606642686515,76.0
5,488410,Motor Vehicle Towing,233,0.0005070085278439717,-0.7579778381966469,22.09
5,488490,Other Support Activities for Road Transportation,120,0.00025940704921289197,0.01874222065483582,55.6
5,488510,Freight Transportation Arrangement,74,0.0016916843419424663,0.37764791481986365,69.13
5,488991,Packing and Crating,89,0.00013268359939616972,0.3531888067322795,68.39
5,488999,All Other Support Activities for Transportation,93,9.811587912114514e-05,0.20229618280225334,63.21
5,491110,Postal Service,153,7.475714082710264e-05,-0.7370399736027474,22.94
5,492110,Couriers and Express Delivery Services,93,0.0057600457317286535,0.3478293885367455,68.18
5,492210,Local Messengers and Local Delivery,79,0.0013930171736518664,1.37381742231075,89.85
5,493110,General Warehousing and Storage,113,0.010130980797855108,-0.042586671995105706,51.8
5,493120,Refrigerated Warehousing and Storage,117,0.0004253275173899267,-0.6398892011201751,26.53
5,493130,Farm Product Warehousing and Storage,179,6.148878088748566e-05,-1.8488094894363818,2.01
5,493190,Other Warehousing and Storage,117,0.00032010993934736097,-0.3384604008569262,38.37
5,512110,Motion Picture and Video Production,16,0.0016000104724245162,2.8003938144372413,99.05
5,512120,Motion Picture and Video Distribution,12,5.1949099703057205e-05,1.8240889300949696,95.67
5,512131,Motion Picture Theaters (except Drive-Ins),222,0.0006876945638915529,-0.849898364122401,18.82
5,512132,Drive-In Motion Picture Theaters,126,1.4432854997006617e-05,-0.03314051735032926,52.22
5,512191,Teleproduction and Other Postproduction Services,21,0.00015195800034606728,2.521938438966884,98.41
5,512199,Other Motion Picture and Video Industries,37,2.5584472689447342e-05,2.0584687673183937,96.62
5,512230,Music Publishers,31,5.621126634168038e-05,1.446211165960037,91.23
5,512240,Sound Recording Studios,67,9.005619658108382e-05,1.0584877570478373,84.99
5,512250,Record Production and Distribution,26,6.628443540954351e-05,1.612332040226012,93.23
5,512290,Other Sound Recording Industries,55,2.8039664239017624e-05,1.807883599526506,95.45
5,513110,Newspaper Publishers,331,0.0005357422999743398,-1.4038917260310568,6.87
5,513120,Periodical Publishers,66,0.00039666258240580825,0.6503432878799419,76.53
5,513130,Book Publishers,60,0.0003212973801201672,0.9799578663888249,83.83
5,513140,Directory and Mailing List Publishers,57,9.179433452388708e-05,0.6411243937013473,76.32
5,513191,Greeting Card Publishers,19,1.5425257188772174e-05,1.9293497864190106,96.41
5,513199,All Other Publishers,48,0.000252919148178864,1.4438073281356156,91.12
5,513210,Software Publishers,29,0.0036649699763344774,2.4138585784260895,97.78
5,516110,Radio Broadcasting Stations,346,0.00032076389223673253,-1.389878424986723,7.08
5,516120,Television Broadcasting Stations,143,0.00040091327618672315,0.0630040230040262,58.35
5,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",35,0.0013790030779612117,1.4600982929507662,91.44
5,517111,Wired Telecommunications Carriers,191,0.0026601426796708603,-1.294246023721822,8.25
5,517112,Wireless Telecommunications Carriers (except Satellite),141,0.0005006468282447347,-0.8419863880345102,19.03
5,517121,Telecommunications Resellers,101,0.00022910149557649057,-0.448787387493881,34.88
5,517410,Satellite Telecommunications,53,5.287266474857313e-05,0.5127821625184164,73.57
5,517810,All Other Telecommunications,62,0.00028032206881507246,-0.23835957006723088,42.81
5,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",37,0.0028688741163863133,1.9746702987433284,96.51
5,519210,Libraries and Archives,71,0.00016488791098329022,-0.0817234689757087,48.94
5,519290,Web Search Portals and All Other Information Services,17,0.0009335349588644129,2.4350994498702963,97.99
5,521110,Monetary Authorities-Central Bank,31,0.00012289725177101342,1.800353313013369,95.35
5,522110,Commercial Banking,283,0.007939056914116551,-2.0446265298118904,0.95
5,522130,Credit Unions,235,0.0017876662695298729,-0.6479541551357311,26.22
5,522180,Savings Institutions and Other Depository Credit Intermediation,166,0.0005546954609084057,-0.8395225570164582,19.13
5,522210,Credit Card Issuing,25,0.00037897143581965226,2.229160763075096,97.36
5,522220,Sales Financing,53,0.0004908088527598912,0.39756652946619403,70.19
5,522291,Consumer Lending,178,0.0005311646297487391,-1.1457132070241487,10.36
5,522292,Real Estate Credit,79,0.0010587095728905184,0.5954138197537674,75.69
5,522299,"International, Secondary Market, and All Other Nondepository Credit Intermediation",141,0.0005201392134910894,-1.132251990003107,10.89
5,522310,Mortgage and Nonmortgage Loan Brokers,49,0.0005027348883476403,1.9152984909036923,96.3
5,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",51,0.0007484777640299799,1.6550159685702404,93.97
5,522390,Other Activities Related to Credit Intermediation,55,0.0004339378970999851,0.036387142287875346,57.29
5,523150,Investment Banking and Securities Intermediation,32,0.002638619598610141,3.1847954755357173,99.89
5,523160,Commodity Contracts Intermediation,74,0.00016015535717862786,-1.4145306157129618,6.66
5,523210,Securities and Commodity Exchanges,50,5.358971835534015e-05,-0.5762879577487002,29.7
5,523910,Miscellaneous Intermediation,66,0.0002646099901835935,-0.3729158257312187,37.1
5,523940,Portfolio Management and Investment Advice,30,0.003382244343829522,3.1783222210378814,99.79
5,523991,"Trust, Fiduciary, and Custody Activities",85,0.00014582002147214157,0.6702183554459274,77.17
5,523999,Miscellaneous Financial Investment Activities,47,0.00022906707700336574,1.0632840513525799,85.2
5,524113,Direct Life Insurance Carriers,50,0.0013343277700451992,0.7624611125585475,79.28
5,524114,Direct Health and Medical Insurance Carriers,60,0.0028333312032060853,0.7089706502740889,78.12
5,524126,Direct Property and Casualty Insurance Carriers,81,0.002866264041257681,0.3965313815652818,69.98
5,524127,Direct Title Insurance Carriers,129,0.00036420586794910575,-0.2136433369521422,43.66
5,524128,"Other Direct Insurance (except Life, Health, and Medical) Carriers",59,0.00012899507564296018,1.096163529988738,86.05
5,524130,Reinsurance Carriers,34,0.00019789532260998976,1.224056856109556,88.16
5,524210,Insurance Agencies and Brokerages,127,0.007924497857684752,-0.6149689187083559,27.91
5,524291,Claims Adjusting,74,0.00043775262228798565,0.00043598093429945094,54.23
5,524292,Pharmacy Benefit Management and Other Third Party Administration of Insurance and Pension Funds,64,0.0013632336350411914,0.942246201597023,83.09
5,524298,All Other Insurance Related Activities,59,0.0006444476267602204,0.845814614366534,80.66
5,525110,Pension Funds,62,2.938198859088549e-05,0.59693129771875,75.79
5,525120,Health and Welfare Funds,52,3.0397336498067594e-05,1.2143629265223854,87.95
5,525190,Other Insurance Funds,51,1.4358281421902846e-05,0.6368731362505258,76.11
5,525910,Open-End Investment Funds,41,2.26761032604003e-05,1.5855246108258119,92.71
5,525920,"Trusts, Estates, and Agency Accounts",100,2.536075196413603e-05,-0.2064775568953907,43.97
5,525990,Other Financial Vehicles,49,6.75521861863076e-05,1.637076603533148,93.66
5,531110,Lessors of Residential Buildings and Dwellings,129,0.0030424871356567445,0.23431892830529202,64.06
5,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),85,0.0014063314250223164,1.1062238105114823,86.26
5,531130,Lessors of Miniwarehouses and Self-Storage Units,205,0.0006408336765821145,0.1379486246725644,61.31
5,531190,Lessors of Other Real Estate Property,231,0.0003864402661877376,-0.8737001150172454,17.97
5,531210,Offices of Real Estate Agents and Brokers,114,0.0031964127310997806,1.2099793913338337,87.84
5,531311,Residential Property Managers,108,0.0033077510787297097,1.3170254436965863,89.32
5,531312,Nonresidential Property Managers,74,0.0010609525165724855,1.899768672791302,95.98
5,531320,Offices of Real Estate Appraisers,201,0.00018094417534601738,-0.3716327330409914,37.21
5,531390,Other Activities Related to Real Estate,83,0.0007364025812920232,1.7450092829373067,94.93
5,532111,Passenger Car Rental,103,0.0006368009670976568,1.301269312700503,89.22
5,532112,Passenger Car Leasing,35,6.874536338796792e-05,1.3943697568412685,90.38
5,532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",127,0.0005488844584791658,0.3051291457140976,66.38
5,532210,Consumer Electronics and Appliances Rental,186,5.424367124471167e-05,-1.108495341882945,11.42
5,532281,Formal Wear and Costume Rental,87,3.064973936764958e-05,0.022731269991762254,55.92
5,532282,Video Tape and Disc Rental,94,1.643486866710014e-05,-0.06044374706399083,50.63
5,532283,Home Health Equipment Rental,272,0.00019034044580909244,-0.9627548680457981,15.54
5,532284,Recreational Goods Rental,156,0.00012200810529862231,-0.15282561640071377,46.3
5,532289,All Other Consumer Goods Rental,193,0.00036999392466292917,-0.5747931681708349,29.92
5,532310,General Rental Centers,213,0.0001836288240497531,-0.7709200410491714,21.56
5,532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",78,3.085625080639849e-05,0.15051394819585764,61.63
5,532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",153,0.0005695241294963477,-0.9395734357410372,15.86
5,532420,Office Machinery and Equipment Rental and Leasing,74,6.341622098247542e-05,0.9254491182814337,82.77
5,532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,95,0.0004894665284080233,0.01831011964515278,55.5
5,533110,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),61,0.00012874267277337818,0.907539429583925,82.24
5,541110,Offices of Lawyers,49,0.0073809941694707665,2.4766237261828015,98.2
5,541191,Title Abstract and Settlement Offices,268,0.0003725007440721867,-1.0827353367852217,11.95
5,541199,All Other Legal Services,63,0.00026311278225266393,1.4093673699967362,90.7
5,541211,Offices of Certified Public Accountants,72,0.0031894085514688805,0.1044796804106402,60.04
5,541213,Tax Preparation Services,186,0.0008343119489744195,-0.8946249780316691,17.44
5,541214,Payroll Services,54,0.001341268848958704,0.8523359939364675,80.97
5,541219,Other Accounting Services,177,0.0023242059331149375,-0.3177181740458365,39.32
5,541310,Architectural Services,69,0.0012853902954905634,2.4848023419090604,98.31
5,541320,Landscape Architectural Services,144,0.00030039383337569493,0.47282943016924783,72.73
5,541330,Engineering Services,93,0.006933116750255231,1.1692699618474165,87.1
5,541340,Drafting Services,200,9.986548992165668e-05,-0.15777627220609805,46.19
5,541350,Building Inspection Services,133,0.00021151360470970904,0.477326142209695,72.83
5,541360,Geophysical Surveying and Mapping Services,150,8.753216788526389e-05,-1.3577768226682407,7.4
5,541370,Surveying and Mapping (except Geophysical) Services,227,0.0003449773584300413,-0.7414288984977412,22.73
5,541380,Testing Laboratories and Services,107,0.0010257709984100684,-0.46976260744732634,33.93
5,541410,Interior Design Services,87,0.0006578249788480659,1.6695234279657825,94.19
5,541420,Industrial Design Services,54,0.00015030590883607605,0.8347069085127486,80.23
5,541430,Graphic Design Services,104,0.0007314520431909037,1.3529151930240273,89.75
5,541490,Other Specialized Design Services,51,0.00017941828527081715,1.875123076752787,95.88
5,541511,Custom Computer Programming Services,36,0.006651750651388706,2.537908833494231,98.52
5,541512,Computer Systems Design Services,29,0.006919900018175301,2.8728666372225615,99.26
5,541513,Computer Facilities Management Services,69,0.0004922372235445711,0.844479690762761,80.55
5,541519,Other Computer Related Services,58,0.0008533110013393185,1.7665229518102297,95.14
5,541611,Administrative Management and General Management Consulting Services,39,0.005762139528260413,2.8744203454842716,99.37
5,541612,Human Resources Consulting Services,53,0.0006209167956005538,1.4006315312878812,90.49
5,541613,Marketing Consulting Services,51,0.0022947206888046775,2.682165987235419,98.84
5,541614,"Process, Physical Distribution, and Logistics Consulting Services",80,0.001026556889163085,0.8694817437280874,81.18
5,541618,Other Management Consulting Services,45,0.0008567528586518002,1.5238573613844244,92.18
5,541620,Environmental Consulting Services,123,0.0006936145584690215,0.4994789544569846,73.36
5,541690,Other Scientific and Technical Consulting Services,105,0.0015339210755960133,-0.48135563761882944,33.3
5,541713,Research and Development in Nanotechnology,43,0.00014022126691050466,1.7720944188781529,95.24
5,541714,Research and Development in Biotechnology (except Nanobiotechnology),25,0.0016677691700495727,2.12015260358824,96.72
5,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",53,0.0031980935047540423,1.6905722309885118,94.5
5,541720,Research and Development in the Social Sciences and Humanities,47,0.00040430924206837174,0.6092191012007432,75.9
5,541810,Advertising Agencies,31,0.001382760438860671,3.011066858498306,99.47
5,541820,Public Relations Agencies,33,0.0004682704237919901,2.5967165730484147,98.63
5,541830,Media Buying Agencies,13,0.0001123651683948194,3.1658708383561183,99.68
5,541840,Media Representatives,49,0.00011993151805342502,1.4299663804032317,90.8
5,541850,Indoor and Outdoor Display Advertising,83,0.00020114214134143085,0.0490117424937822,58.03
5,541860,Direct Mail Advertising,55,0.00020932228888742902,1.7000582126881678,94.61
5,541870,Advertising Material Distribution Services,65,0.00010976082969504157,1.3451208533031127,89.64
5,541890,Other Services Related to Advertising,55,0.0006124326173252864,1.0771727387124084,85.52
5,541910,Marketing Research and Public Opinion Polling,41,0.00043618657721080647,1.6319097490559535,93.45
5,541921,"Photography Studios, Portrait",163,0.0003334872914352065,0.0874104973580449,59.3
5,541922,Commercial Photography,109,0.00011414919776845575,1.1530498632388397,86.79
5,541930,Translation and Interpretation Services,45,0.00026813789392888724,1.3868956871001288,90.17
5,541940,Veterinary Services,314,0.002794512789150146,-0.8527538691841461,18.71
5,541990,"All Other Professional, Scientific, and Technical Services",96,0.0020156032700489736,0.5139879838404094,73.68
5,551111,Offices of Bank Holding Companies,107,4.889158312380262e-05,-0.8275934497726086,19.56
5,551112,Offices of Other Holding Companies,105,0.0005101922458580172,0.24371334363538666,64.38
5,551114,"Corporate, Subsidiary, and Regional Managing Offices",65,0.014434753754957336,1.0783833815001211,85.62
5,561110,Office Administrative Services,82,0.003742113471564901,0.29093548314666995,65.86
5,561210,Facilities Support Services,146,0.0010327350230389897,-0.4458587980047221,35.31
5,561311,Employment Placement Agencies,59,0.001460907809140568,0.5228611289477035,74.0
5,561312,Executive Search Services,56,0.000250813878789396,1.4841037508795023,91.97
5,561320,Temporary Help Services,93,0.015046291489381377,0.3847978614436382,69.56
5,561330,Professional Employer Organizations,79,0.0024453593105142938,-0.01767968112857421,53.7
5,561410,Document Preparation Services,101,0.000371841054753961,-0.07245629015177363,49.68
5,561421,Telephone Answering Services,99,0.00021775483930300922,-0.027297359231032013,52.75
5,561422,Telemarketing Bureaus and Other Contact Centers,123,0.0018811643234234383,-0.2550840102534243,42.18
5,561431,Private Mail Centers,134,0.0002213515801945526,0.6406807535055116,76.22
5,561439,Other Business Service Centers (including Copy Shops),71,0.0002545138754003138,1.183177003588196,87.42
5,561440,Collection Agencies,103,0.0005202654149258804,0.10466160089281887,60.15
5,561450,Credit Bureaus,30,0.00012907538564691808,1.8262489907743942,95.77
5,561491,Repossession Services,116,5.697994780813463e-05,0.12491348579687908,60.89
5,561492,Court Reporting and Stenotype Services,131,0.00013077336858774238,0.0020167332817082164,54.44
5,561499,All Other Business Support Services,65,0.0005948045714565259,1.0579159887223364,84.88
5,561510,Travel Agencies,57,0.0005889419411675987,1.5990431896375408,93.13
5,561520,Tour Operators,99,0.00016176729368664014,1.1004959493143631,86.15
5,561591,Convention and Visitors Bureaus,187,6.087498300009309e-05,-0.32321748041125764,39.22
5,561599,All Other Travel Arrangement and Reservation Services,60,0.000463589497847015,1.392509508816752,90.27
5,561611,Investigation and Personal Background Check Services,76,0.0002763295143325937,0.8234719785468649,80.13
5,561612,Security Guards and Patrol Services,64,0.004729175048067258,1.4711894403208212,91.86
5,561613,Armored Car Services,105,0.00015191210891523418,0.9344369640425674,82.98
5,561621,Security Systems Services (except Locksmiths),83,0.0008628506825237469,0.92212634671353,82.45
5,561622,Locksmiths,142,0.00013785785822260056,0.39472561271032475,69.87
5,561710,Exterminating and Pest Control Services,176,0.0009074399440069474,-0.26753321772225314,41.44
5,561720,Janitorial Services,161,0.008227128898313561,0.31895640598815767,66.81
5,561730,Landscaping Services,205,0.007371448751857484,0.019820394299782183,55.71
5,561740,Carpet and Upholstery Cleaning Services,199,0.00026882626539138357,-0.48727283923737374,33.19
5,561790,Other Services to Buildings and Dwellings,118,0.0009315214723366111,0.46700471072452576,72.41
5,561910,Packaging and Labeling Services,97,0.0003729195033785386,-0.31603498091151133,39.53
5,561920,Convention and Trade Show Organizers,54,0.0003437210805109855,2.198935050501604,97.15
5,561990,All Other Support Services,106,0.0012552338890043696,-0.24404807450475993,42.6
5,562111,Solid Waste Collection,289,0.0011261929219305764,-0.7869091427891346,20.72
5,562112,Hazardous Waste Collection,74,7.784907597948203e-05,0.3781997280637874,69.24
5,562119,Other Waste Collection,146,0.0001104147825844131,-0.2586164463095467,41.75
5,562211,Hazardous Waste Treatment and Disposal,78,0.0002540377518054205,-0.16051882100525938,45.88
5,562212,Solid Waste Landfill,193,0.00023121250139481267,-0.910553484004054,16.49
5,562213,Solid Waste Combustors and Incinerators,47,2.7213618484022015e-05,1.6895569997115607,94.4
5,562219,Other Nonhazardous Waste Treatment and Disposal,127,0.00012382655324538348,-0.28910765216007045,40.59
5,562910,Remediation Services,123,0.0005952405400494402,-0.11961943903203842,48.1
5,562920,Materials Recovery Facilities,128,0.00015447629261303305,-0.25612599643384787,42.07
5,562991,Septic Tank and Related Services,272,0.00022443777891807784,-0.884979379679001,17.55
5,562998,All Other Miscellaneous Waste Management Services,133,0.0001476958337074441,-0.1607186642839758,45.77
5,611110,Elementary and Secondary Schools,149,0.007510207229410184,0.18013375456442973,62.68
5,611210,Junior Colleges,143,0.00018481626482255928,-0.7251248501582763,23.57
5,611310,"Colleges, Universities, and Professional Schools",94,0.011069426139818662,0.11686083229750177,60.57
5,611410,Business and Secretarial Schools,48,2.085765531363913e-05,1.067153483902898,85.31
5,611420,Computer Training,52,0.0001162487307290696,1.5601722047846662,92.39
5,611430,Professional and Management Development Training,77,0.0003324489978126079,1.0290579340651789,84.36
5,611511,Cosmetology and Barber Schools,140,0.00011027710829191384,-0.02340761569877026,53.28
5,611512,Flight Training,94,0.0001611076043684145,0.32477078162630013,67.12
5,611513,Apprenticeship Training,106,9.654983404396596e-05,0.4645443526823858,72.2
5,611519,Other Technical and Trade Schools,112,0.0003749616720506111,0.03826614299610952,57.61
5,611610,Fine Arts Schools,116,0.0010036054373176863,0.6639715358201,76.96
5,611620,Sports and Recreation Instruction,126,0.0014193990099520386,1.4683888980703297,91.75
5,611630,Language Schools,46,0.00012181880314643581,2.4186058747907344,97.89
5,611691,Exam Preparation and Tutoring,46,0.0007684405364423737,2.3285720008729194,97.46
5,611692,Automobile Driving Schools,130,0.00015121800102388372,0.1840249147761716,62.79
5,611699,All Other Miscellaneous Schools and Instruction,129,0.0006326994204669495,0.9023662346317285,82.03
5,611710,Educational Support Services,77,0.0014155728119063299,1.2387618991303808,88.48
5,621111,Offices of Physicians (except Mental Health Specialists),199,0.016814717776534475,0.04684734743013716,57.93
5,621112,"Offices of Physicians, Mental Health Specialists",117,0.0005651472342806419,0.5744937590483634,75.05
5,621210,Offices of Dentists,179,0.006299241361873184,0.10040249740534095,59.73
5,621310,Offices of Chiropractors,291,0.0009636971017794608,-1.0180947583773576,13.42
5,621320,Offices of Optometrists,360,0.0009382961948133459,-1.465870690438612,5.81
5,621330,Offices of Mental Health Practitioners (except Physicians),116,0.0017361416655620216,0.655033265454853,76.64
5,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",183,0.0029580239572084437,-0.4971599036811465,32.77
5,621391,Offices of Podiatrists,153,0.00019399455098917718,0.03225976419144402,56.66
5,621399,Offices of All Other Miscellaneous Health Practitioners,156,0.0012071626152067084,0.06672164320770314,58.56
5,621410,Family Planning Centers,127,0.00021004507892305018,-0.1597620415104349,45.98
5,621420,Outpatient Mental Health and Substance Abuse Centers,234,0.0019494966639339085,-0.9749448350329017,14.9
5,621491,HMO Medical Centers,30,0.001292658350848754,2.2257068321825106,97.25
5,621492,Kidney Dialysis Centers,204,0.000813058480069845,-0.7825858349137047,21.04
5,621493,Freestanding Ambulatory Surgical and Emergency Centers,167,0.0011095228596804565,-0.15222761655203776,46.41
5,621498,All Other Outpatient Care Centers,168,0.0016112194544054981,-0.6026595132753473,28.33
5,621511,Medical Laboratories,78,0.0013515714751807324,1.0927497495496896,85.94
5,621512,Diagnostic Imaging Centers,82,0.0005181658819652666,0.7080490374166636,77.91
5,621610,Home Health Care Services,115,0.010472017229662357,-0.7771259944700342,21.25
5,621910,Ambulance Services,279,0.0010670618133021407,-1.2386749326324709,9.3
5,621991,Blood and Organ Banks,153,0.0005263632387978272,0.11862317135642368,60.68
5,621999,All Other Miscellaneous Ambulatory Health Care Services,108,0.0007151892673894276,-0.36153363893024587,37.53
5,622110,General Medical and Surgical Hospitals,275,0.029364022095714336,-0.6664852936661261,25.79
5,622210,Psychiatric and Substance Abuse Hospitals,147,0.00076710394851936,0.02814587108755879,56.24
5,622310,Specialty (except Psychiatric and Substance Abuse) Hospitals,91,0.0015882221111292662,0.1276703084904313,60.99
5,623110,Nursing Care Facilities (Skilled Nursing Facilities),364,0.00875019369052026,-1.5523194873753927,4.97
5,623210,Residential Intellectual and Developmental Disability Facilities,213,0.0023777956514702777,-1.0087004989621486,13.85
5,623220,Residential Mental Health and Substance Abuse Facilities,195,0.0015308234040147797,-0.500890886889893,32.56
5,623311,Continuing Care Retirement Communities,193,0.0028206823775827152,-0.4975918350088446,32.66
5,623312,Assisted Living Facilities for the Elderly,240,0.0029202897282059356,-0.6793671356045474,25.05
